ID,newlyConst,balcony,totalRent,yearConstructed,noParkSpaces,hasKitchen,livingSpace,lift,typeOfFlat,floor,garden,regio2,condition,lastRefurbish,energyEfficiencyClass
111,FALSE,FALSE,530,1955,NA,FALSE,59,FALSE,apartment,1,TRUE,Essen,average,Last5Years,NO_INFORMATION
112,FALSE,TRUE,NA,1962,NA,FALSE,62.88,FALSE,ground_floor,0,FALSE,Herne,average,NO_INFORMATION,NO_INFORMATION
113,FALSE,TRUE,521,1961,NA,FALSE,58.45,FALSE,ground_floor,0,TRUE,Märkischer_Kreis,good,NO_INFORMATION,NO_INFORMATION
114,FALSE,FALSE,270,1961,NA,FALSE,32,FALSE,roof_storey,4,FALSE,Hamm,average,Over5Years,NO_INFORMATION
115,FALSE,TRUE,NA,1995,NA,TRUE,40,FALSE,raised_ground_floor,3,FALSE,Solingen,average,NO_INFORMATION,D/E/F/G/H
116,FALSE,FALSE,925,1900,NA,FALSE,98,FALSE,apartment,2,FALSE,Mülheim_an_der_Ruhr,average,NO_INFORMATION,NO_INFORMATION
117,FALSE,TRUE,600,1973,NA,FALSE,55,FALSE,raised_ground_floor,0,FALSE,Herne,good,Over5Years,NO_INFORMATION
118,FALSE,TRUE,619.55,1959,NA,FALSE,68.92,FALSE,apartment,2,FALSE,Herne,NO_INFORMATION,NO_INFORMATION,Aplus/A/B/C
119,FALSE,TRUE,910,1995,1,TRUE,71,TRUE,apartment,2,FALSE,Düsseldorf,average,Last5Years,NO_INFORMATION
120,FALSE,FALSE,403,1908,NA,FALSE,50,FALSE,ground_floor,0,FALSE,Märkischer_Kreis,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
121,FALSE,TRUE,453,1958,NA,FALSE,46.97,FALSE,apartment,1,FALSE,Duisburg,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
122,FALSE,FALSE,2530,1970,1,FALSE,160,FALSE,apartment,1,FALSE,Köln,NO_INFORMATION,NO_INFORMATION,D/E/F/G/H
123,FALSE,FALSE,550.65,1966,NA,FALSE,70,FALSE,apartment,2,FALSE,Remscheid,NO_INFORMATION,Last5Years,NO_INFORMATION
124,TRUE,TRUE,1602.12,2019,1,FALSE,127,FALSE,apartment,1,FALSE,Leverkusen,good,NO_INFORMATION,Aplus/A/B/C
125,FALSE,FALSE,380,1957,NA,FALSE,54,FALSE,apartment,3,FALSE,Wuppertal,average,Over5Years,D/E/F/G/H
126,TRUE,TRUE,NA,2019,1,FALSE,135.69,TRUE,apartment,2,FALSE,Borken_Kreis,good,NO_INFORMATION,NO_INFORMATION
127,FALSE,TRUE,545,1970,NA,TRUE,48,FALSE,roof_storey,2,FALSE,Aachen,good,Last5Years,D/E/F/G/H
128,FALSE,TRUE,1750,2007,1,FALSE,202,TRUE,terraced_flat,2,FALSE,Mönchengladbach,good,NO_INFORMATION,NO_INFORMATION
129,FALSE,TRUE,1070,2016,1,FALSE,84.63,TRUE,apartment,1,TRUE,Aachen,good,Last5Years,Aplus/A/B/C
130,FALSE,FALSE,NA,1956,NA,FALSE,52.91,FALSE,apartment,2,TRUE,Mönchengladbach,NO_INFORMATION,NO_INFORMATION,D/E/F/G/H
131,TRUE,TRUE,1750,2020,NA,TRUE,90,FALSE,apartment,2,FALSE,Köln,good,Last5Years,NO_INFORMATION
132,FALSE,TRUE,714,1965,1,FALSE,64,TRUE,apartment,2,FALSE,Recklinghausen_Kreis,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
133,FALSE,TRUE,810,1970,NA,FALSE,73.2,TRUE,apartment,6,FALSE,Viersen_Kreis,good,NO_INFORMATION,D/E/F/G/H
134,FALSE,FALSE,NA,1996,1,TRUE,69.14,FALSE,maisonette,3,FALSE,Paderborn_Kreis,average,NO_INFORMATION,Aplus/A/B/C
135,FALSE,TRUE,1731,1981,1,TRUE,120,FALSE,ground_floor,0,TRUE,Mettmann_Kreis,average,NO_INFORMATION,NO_INFORMATION
136,FALSE,FALSE,580.26,1999,NA,FALSE,65.54,FALSE,roof_storey,2,FALSE,Duisburg,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
137,FALSE,TRUE,1215,1970,0,FALSE,115,FALSE,ground_floor,0,TRUE,Münster,good,Last5Years,NO_INFORMATION
138,FALSE,FALSE,545,1959,1,FALSE,57.12,FALSE,apartment,3,TRUE,Essen,average,NO_INFORMATION,NO_INFORMATION
139,FALSE,TRUE,403,1950,NA,FALSE,55.02,FALSE,NA,0,FALSE,Bielefeld,average,NO_INFORMATION,D/E/F/G/H
140,FALSE,FALSE,930,1900,NA,TRUE,81,FALSE,apartment,2,FALSE,Düsseldorf,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
141,FALSE,TRUE,480,1958,NA,FALSE,52,FALSE,apartment,2,FALSE,Recklinghausen_Kreis,average,Last5Years,NO_INFORMATION
142,FALSE,TRUE,NA,1999,2,FALSE,76,FALSE,roof_storey,3,FALSE,Dortmund,NO_INFORMATION,NO_INFORMATION,Aplus/A/B/C
143,FALSE,TRUE,491.67,1985,NA,TRUE,53.81,TRUE,apartment,1,FALSE,Soest_Kreis,average,NO_INFORMATION,Aplus/A/B/C
144,FALSE,TRUE,560,1959,1,FALSE,64.12,FALSE,apartment,0,FALSE,Unna_Kreis,good,Last5Years,NO_INFORMATION
145,FALSE,TRUE,600,1912,NA,FALSE,80,FALSE,apartment,2,FALSE,Remscheid,average,Last5Years,D/E/F/G/H
146,TRUE,TRUE,1150,2019,1,TRUE,76,TRUE,penthouse,2,FALSE,Rhein_Erft_Kreis,good,NO_INFORMATION,NO_INFORMATION
147,FALSE,FALSE,569,1958,NA,FALSE,66.67,FALSE,apartment,3,FALSE,Duisburg,average,NO_INFORMATION,NO_INFORMATION
148,FALSE,FALSE,411,1952,NA,FALSE,47.09,FALSE,apartment,1,FALSE,Essen,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
149,FALSE,FALSE,1490,1927,1,TRUE,92,FALSE,raised_ground_floor,1,FALSE,Köln,average,NO_INFORMATION,NO_INFORMATION
150,FALSE,FALSE,612,1985,NA,FALSE,82,FALSE,apartment,4,FALSE,Dortmund,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
151,FALSE,TRUE,NA,1972,NA,FALSE,85,FALSE,apartment,3,FALSE,Unna_Kreis,average,NO_INFORMATION,D/E/F/G/H
152,FALSE,FALSE,615,1950,NA,FALSE,90,FALSE,roof_storey,3,FALSE,Steinfurt_Kreis,average,NO_INFORMATION,NO_INFORMATION
153,FALSE,TRUE,349.55,1991,NA,FALSE,48.65,FALSE,roof_storey,3,TRUE,Siegen_Wittgenstein_Kreis,average,NO_INFORMATION,NO_INFORMATION
154,FALSE,FALSE,790,1910,NA,TRUE,42,FALSE,other,0,TRUE,Düsseldorf,good,NO_INFORMATION,NO_INFORMATION
155,FALSE,TRUE,715,2011,NA,FALSE,65.98,TRUE,NA,1,FALSE,Soest_Kreis,NO_INFORMATION,NO_INFORMATION,Aplus/A/B/C
156,FALSE,TRUE,445.06,1954,NA,FALSE,43.51,FALSE,apartment,1,FALSE,Recklinghausen_Kreis,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
157,FALSE,TRUE,NA,2016,NA,FALSE,116.75,FALSE,ground_floor,0,TRUE,Bochum,good,NO_INFORMATION,NO_INFORMATION
158,FALSE,FALSE,NA,1952,NA,FALSE,47.7,FALSE,ground_floor,0,TRUE,Gelsenkirchen,NO_INFORMATION,NO_INFORMATION,D/E/F/G/H
159,TRUE,FALSE,1981,2019,NA,TRUE,80.56,TRUE,apartment,4,FALSE,Köln,good,NO_INFORMATION,NO_INFORMATION
160,FALSE,TRUE,589.8,1956,NA,FALSE,54.59,FALSE,apartment,2,FALSE,Bochum,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
161,FALSE,FALSE,370,1954,NA,FALSE,52,FALSE,apartment,2,FALSE,Gelsenkirchen,average,NO_INFORMATION,NO_INFORMATION
162,FALSE,FALSE,677.03,1927,NA,FALSE,69.07,FALSE,apartment,1,FALSE,Essen,NO_INFORMATION,NO_INFORMATION,Aplus/A/B/C
163,FALSE,TRUE,615,1961,NA,FALSE,57.01,FALSE,apartment,3,TRUE,Minden_Lübbecke_Kreis,NO_INFORMATION,NO_INFORMATION,D/E/F/G/H
164,FALSE,FALSE,407,1952,NA,FALSE,44,FALSE,ground_floor,0,TRUE,Hamm,good,Last5Years,NO_INFORMATION
165,FALSE,TRUE,407.7,2013,NA,FALSE,47,TRUE,apartment,1,FALSE,Recklinghausen_Kreis,good,NO_INFORMATION,NO_INFORMATION
166,FALSE,FALSE,NA,1974,NA,FALSE,42.98,FALSE,apartment,1,TRUE,Gelsenkirchen,average,NO_INFORMATION,NO_INFORMATION
167,TRUE,TRUE,1618,2019,1,FALSE,144.29,FALSE,apartment,1,FALSE,Düren_Kreis,good,Last5Years,Aplus/A/B/C
168,TRUE,FALSE,NA,2019,1,FALSE,74.92,TRUE,roof_storey,2,FALSE,Paderborn_Kreis,good,NO_INFORMATION,NO_INFORMATION
169,FALSE,TRUE,586,1964,NA,FALSE,62,FALSE,apartment,3,FALSE,Dortmund,average,NO_INFORMATION,D/E/F/G/H
170,FALSE,TRUE,750,1970,NA,FALSE,60,FALSE,apartment,1,FALSE,Krefeld,average,Last5Years,NO_INFORMATION
171,FALSE,TRUE,675,1967,1,FALSE,75,FALSE,apartment,1,FALSE,Ennepe_Ruhr_Kreis,average,NO_INFORMATION,NO_INFORMATION
172,FALSE,TRUE,1050,1950,NA,TRUE,77,FALSE,NA,2,FALSE,Düsseldorf,average,Over5Years,NO_INFORMATION
173,FALSE,TRUE,646,1973,NA,FALSE,78,FALSE,apartment,3,FALSE,Hamm,average,NO_INFORMATION,NO_INFORMATION
174,FALSE,FALSE,540,1964,NA,FALSE,65,FALSE,apartment,3,TRUE,Duisburg,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
175,FALSE,TRUE,668.49,1976,NA,FALSE,80,TRUE,NA,2,TRUE,Solingen,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
176,TRUE,TRUE,1610,2019,1,FALSE,101,TRUE,maisonette,4,FALSE,Rhein_Sieg_Kreis,good,NO_INFORMATION,Aplus/A/B/C
177,FALSE,TRUE,761.65,1963,NA,FALSE,67.37,FALSE,apartment,1,FALSE,Leverkusen,NO_INFORMATION,NO_INFORMATION,D/E/F/G/H
178,FALSE,FALSE,480.92,1951,NA,FALSE,46.29,FALSE,apartment,1,FALSE,Gelsenkirchen,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
179,FALSE,TRUE,781.27,2010,20,TRUE,59,TRUE,apartment,1,TRUE,Rhein_Sieg_Kreis,good,NO_INFORMATION,NO_INFORMATION
180,FALSE,TRUE,840,1992,1,TRUE,82.5,FALSE,apartment,1,FALSE,Rhein_Sieg_Kreis,average,Over5Years,NO_INFORMATION
181,FALSE,TRUE,565.18,1952,NA,FALSE,53.09,FALSE,apartment,1,TRUE,Recklinghausen_Kreis,NO_INFORMATION,NO_INFORMATION,Aplus/A/B/C
182,FALSE,FALSE,968,1932,NA,FALSE,116,FALSE,NA,4,FALSE,Gelsenkirchen,NO_INFORMATION,Over5Years,NO_INFORMATION
183,FALSE,TRUE,539.75,1969,NA,FALSE,62.61,TRUE,apartment,6,FALSE,Ennepe_Ruhr_Kreis,average,NO_INFORMATION,NO_INFORMATION
184,FALSE,TRUE,1253.44,2001,NA,TRUE,98,TRUE,NA,3,FALSE,Unna_Kreis,good,NO_INFORMATION,NO_INFORMATION
185,FALSE,TRUE,525,1955,NA,FALSE,69.65,FALSE,apartment,4,FALSE,Gelsenkirchen,average,Last5Years,D/E/F/G/H
186,FALSE,TRUE,620.95,1997,NA,TRUE,35.95,FALSE,apartment,1,FALSE,Wuppertal,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
187,FALSE,TRUE,528.61,1962,NA,FALSE,59.94,FALSE,apartment,3,FALSE,Gelsenkirchen,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
188,FALSE,FALSE,890,1972,NA,FALSE,74.74,FALSE,apartment,0,TRUE,Rhein_Erft_Kreis,average,NO_INFORMATION,NO_INFORMATION
189,FALSE,TRUE,1569,2018,1,FALSE,109.25,TRUE,penthouse,3,TRUE,Rhein_Erft_Kreis,good,NO_INFORMATION,Aplus/A/B/C
190,FALSE,FALSE,457,1963,NA,FALSE,60,FALSE,apartment,4,FALSE,Duisburg,average,NO_INFORMATION,D/E/F/G/H
191,FALSE,TRUE,680,1980,2,FALSE,87,FALSE,apartment,1,FALSE,Soest_Kreis,NO_INFORMATION,Last5Years,NO_INFORMATION
192,FALSE,FALSE,945,1980,1,TRUE,105,FALSE,roof_storey,2,FALSE,Oberbergischer_Kreis,average,Last5Years,D/E/F/G/H
193,TRUE,TRUE,590,2019,1,FALSE,52,TRUE,apartment,1,FALSE,Hagen,good,Last5Years,NO_INFORMATION
194,FALSE,TRUE,NA,1958,NA,FALSE,64.06,FALSE,apartment,1,FALSE,Gelsenkirchen,average,NO_INFORMATION,NO_INFORMATION
195,FALSE,TRUE,NA,1995,NA,FALSE,57,FALSE,apartment,1,FALSE,Kleve_Kreis,average,NO_INFORMATION,D/E/F/G/H
196,FALSE,TRUE,NA,1965,NA,FALSE,66,FALSE,ground_floor,0,FALSE,Aachen_Kreis,good,Last5Years,NO_INFORMATION
197,FALSE,TRUE,NA,1966,1,FALSE,60,FALSE,ground_floor,0,FALSE,Mönchengladbach,average,NO_INFORMATION,NO_INFORMATION
198,FALSE,FALSE,553,1983,1,FALSE,72,FALSE,roof_storey,3,TRUE,Duisburg,average,Over5Years,NO_INFORMATION
199,FALSE,TRUE,2000,2007,2,FALSE,150,FALSE,other,1,TRUE,Köln,average,Over5Years,NO_INFORMATION
200,TRUE,TRUE,680.7,2020,0,FALSE,64.75,TRUE,apartment,1,FALSE,Viersen_Kreis,good,NO_INFORMATION,Aplus/A/B/C
201,FALSE,FALSE,450,1985,NA,FALSE,60,FALSE,apartment,1,FALSE,Gelsenkirchen,average,NO_INFORMATION,NO_INFORMATION
202,FALSE,TRUE,1020,1954,1,FALSE,107,FALSE,apartment,1,TRUE,Ennepe_Ruhr_Kreis,good,Last5Years,NO_INFORMATION
203,FALSE,TRUE,705,1969,NA,FALSE,61,FALSE,apartment,2,FALSE,Essen,average,Last5Years,NO_INFORMATION
204,FALSE,TRUE,NA,2017,1,FALSE,138,TRUE,roof_storey,3,FALSE,Kleve_Kreis,good,NO_INFORMATION,Aplus/A/B/C
205,FALSE,FALSE,420,1964,NA,FALSE,45,FALSE,apartment,2,FALSE,Duisburg,average,NO_INFORMATION,D/E/F/G/H
206,FALSE,FALSE,830,1910,NA,FALSE,102,FALSE,roof_storey,2,FALSE,Unna_Kreis,average,NO_INFORMATION,NO_INFORMATION
207,FALSE,TRUE,1298,1870,2,FALSE,149,FALSE,NA,1,TRUE,Mettmann_Kreis,average,Last5Years,NO_INFORMATION
208,FALSE,TRUE,375,1905,NA,FALSE,39,FALSE,apartment,0,TRUE,Remscheid,average,Over5Years,NO_INFORMATION
209,FALSE,TRUE,626.4,1974,NA,FALSE,76,FALSE,apartment,2,FALSE,Duisburg,good,NO_INFORMATION,NO_INFORMATION
210,FALSE,FALSE,370,1968,NA,FALSE,38,FALSE,ground_floor,1,FALSE,Wuppertal,good,Last5Years,Aplus/A/B/C
211,FALSE,FALSE,414,1952,NA,FALSE,52.1,FALSE,apartment,1,FALSE,Soest_Kreis,average,NO_INFORMATION,NO_INFORMATION
212,FALSE,TRUE,507.28,1999,1,FALSE,84.53,FALSE,roof_storey,2,TRUE,Herford_Kreis,average,NO_INFORMATION,NO_INFORMATION
213,FALSE,FALSE,300,1966,NA,TRUE,27,FALSE,roof_storey,2,TRUE,Wesel_Kreis,average,NO_INFORMATION,NO_INFORMATION
214,FALSE,TRUE,790,1955,NA,FALSE,120,FALSE,ground_floor,0,FALSE,Minden_Lübbecke_Kreis,good,Over5Years,D/E/F/G/H
215,FALSE,FALSE,545,1960,NA,FALSE,36,FALSE,NA,3,FALSE,Düsseldorf,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
216,FALSE,TRUE,958.05,2016,NA,TRUE,38.05,TRUE,apartment,5,FALSE,Köln,good,NO_INFORMATION,NO_INFORMATION
217,FALSE,TRUE,511.03,1980,NA,FALSE,64.57,FALSE,ground_floor,0,FALSE,Duisburg,average,NO_INFORMATION,NO_INFORMATION
218,FALSE,FALSE,605,1995,NA,FALSE,59.5,FALSE,maisonette,4,FALSE,Aachen,average,NO_INFORMATION,NO_INFORMATION
219,FALSE,FALSE,NA,1959,NA,FALSE,58.47,FALSE,ground_floor,0,FALSE,Märkischer_Kreis,NO_INFORMATION,NO_INFORMATION,D/E/F/G/H
220,FALSE,TRUE,1118,1984,1,FALSE,101,FALSE,ground_floor,0,FALSE,Bonn,good,NO_INFORMATION,NO_INFORMATION
221,FALSE,TRUE,465,1921,NA,FALSE,49.98,FALSE,apartment,0,FALSE,Wuppertal,average,Last5Years,NO_INFORMATION
222,FALSE,FALSE,1410,1963,NA,FALSE,94.87,FALSE,apartment,2,FALSE,Neuss_Rhein_Kreis,average,NO_INFORMATION,NO_INFORMATION
223,FALSE,TRUE,610,1950,NA,FALSE,79.3,FALSE,ground_floor,0,TRUE,Höxter_Kreis,average,NO_INFORMATION,NO_INFORMATION
224,FALSE,TRUE,905,2014,1,TRUE,57.78,FALSE,roof_storey,2,FALSE,Münster,good,NO_INFORMATION,NO_INFORMATION
225,FALSE,FALSE,NA,1996,NA,TRUE,70,FALSE,roof_storey,4,FALSE,Dortmund,average,NO_INFORMATION,NO_INFORMATION
226,FALSE,TRUE,480,1918,NA,FALSE,40,FALSE,apartment,3,FALSE,Leverkusen,average,Last5Years,NO_INFORMATION
227,FALSE,FALSE,506,1984,NA,FALSE,62.27,FALSE,apartment,3,FALSE,Duisburg,average,NO_INFORMATION,NO_INFORMATION
228,FALSE,TRUE,950,1996,1,FALSE,82,FALSE,apartment,2,FALSE,Düsseldorf,good,Over5Years,NO_INFORMATION
229,TRUE,TRUE,1347.17,2020,33,TRUE,80.52,TRUE,apartment,2,TRUE,Dortmund,good,NO_INFORMATION,NO_INFORMATION
230,TRUE,TRUE,NA,2019,1,FALSE,141.37,TRUE,penthouse,3,FALSE,Herford_Kreis,good,NO_INFORMATION,Aplus/A/B/C
231,FALSE,TRUE,NA,1960,NA,FALSE,59.08,FALSE,apartment,2,FALSE,Düsseldorf,good,Last5Years,NO_INFORMATION
232,FALSE,FALSE,432.16,1935,NA,FALSE,61,FALSE,apartment,2,TRUE,Bochum,average,Last5Years,NO_INFORMATION
233,FALSE,TRUE,NA,1982,NA,FALSE,130,FALSE,maisonette,1,FALSE,Düsseldorf,average,Last5Years,NO_INFORMATION
234,FALSE,TRUE,600,1963,NA,FALSE,54,FALSE,apartment,3,FALSE,Rhein_Erft_Kreis,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
235,FALSE,TRUE,779,1964,1,FALSE,82,TRUE,apartment,2,FALSE,Gelsenkirchen,average,NO_INFORMATION,NO_INFORMATION
236,FALSE,FALSE,275,1953,NA,TRUE,28,FALSE,roof_storey,3,FALSE,Düren_Kreis,average,NO_INFORMATION,NO_INFORMATION
237,FALSE,FALSE,870,1920,NA,FALSE,69,FALSE,apartment,1,FALSE,Aachen,good,Last5Years,NO_INFORMATION
238,FALSE,TRUE,585,1977,NA,TRUE,54,TRUE,apartment,4,FALSE,Aachen_Kreis,NO_INFORMATION,NO_INFORMATION,D/E/F/G/H
239,FALSE,TRUE,NA,1980,NA,FALSE,61.22,TRUE,apartment,6,FALSE,Recklinghausen_Kreis,NO_INFORMATION,NO_INFORMATION,Aplus/A/B/C
240,FALSE,TRUE,630.41,1963,NA,TRUE,47,FALSE,apartment,1,FALSE,Bochum,average,Over5Years,D/E/F/G/H
241,FALSE,TRUE,NA,1974,NA,FALSE,83.75,TRUE,ground_floor,0,FALSE,Märkischer_Kreis,NO_INFORMATION,NO_INFORMATION,D/E/F/G/H
242,FALSE,TRUE,950,1884,2,TRUE,90,TRUE,loft,2,FALSE,Krefeld,good,Last5Years,NO_INFORMATION
243,FALSE,FALSE,576.96,1932,NA,FALSE,63.01,FALSE,apartment,1,FALSE,Gelsenkirchen,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
244,FALSE,FALSE,NA,1957,NA,FALSE,39,FALSE,apartment,1,FALSE,Bochum,good,NO_INFORMATION,NO_INFORMATION
245,FALSE,TRUE,700,1997,NA,FALSE,46,FALSE,NA,0,FALSE,Rhein_Erft_Kreis,NO_INFORMATION,NO_INFORMATION,Aplus/A/B/C
246,FALSE,FALSE,525,1930,NA,FALSE,63,FALSE,NA,2,FALSE,Oberhausen,average,NO_INFORMATION,NO_INFORMATION
247,FALSE,TRUE,540,1954,NA,FALSE,56.8,FALSE,apartment,2,FALSE,Krefeld,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
248,FALSE,TRUE,365,1928,NA,FALSE,41.53,FALSE,apartment,3,TRUE,Gelsenkirchen,average,NO_INFORMATION,NO_INFORMATION
249,FALSE,FALSE,449,1955,NA,FALSE,45.86,FALSE,NA,0,FALSE,Recklinghausen_Kreis,average,NO_INFORMATION,D/E/F/G/H
250,FALSE,FALSE,470,1911,NA,FALSE,80.5,FALSE,apartment,3,FALSE,Gelsenkirchen,average,NO_INFORMATION,D/E/F/G/H
251,FALSE,TRUE,NA,2013,2,TRUE,189,TRUE,penthouse,2,FALSE,Dortmund,good,NO_INFORMATION,NO_INFORMATION
252,FALSE,TRUE,560,1953,NA,FALSE,85,FALSE,ground_floor,0,TRUE,Wuppertal,average,NO_INFORMATION,NO_INFORMATION
253,FALSE,FALSE,515,1958,NA,FALSE,60,FALSE,NA,2,FALSE,Essen,average,NO_INFORMATION,NO_INFORMATION
254,FALSE,TRUE,3060,2014,1,TRUE,100,TRUE,apartment,9,FALSE,Düsseldorf,good,NO_INFORMATION,Aplus/A/B/C
255,FALSE,TRUE,570,1981,1,FALSE,60,FALSE,roof_storey,2,FALSE,Recklinghausen_Kreis,average,Last5Years,NO_INFORMATION
256,FALSE,TRUE,1020,2012,1,FALSE,100,TRUE,ground_floor,0,TRUE,Steinfurt_Kreis,good,Over5Years,NO_INFORMATION
257,FALSE,FALSE,710,1972,1,FALSE,93,FALSE,apartment,1,TRUE,Recklinghausen_Kreis,average,NO_INFORMATION,NO_INFORMATION
258,FALSE,TRUE,585,1911,NA,FALSE,55,FALSE,apartment,4,FALSE,Dortmund,good,Over5Years,NO_INFORMATION
259,FALSE,TRUE,NA,1966,1,TRUE,66,TRUE,apartment,6,FALSE,Siegen_Wittgenstein_Kreis,average,NO_INFORMATION,D/E/F/G/H
260,FALSE,TRUE,450,1995,1,TRUE,51,FALSE,apartment,1,TRUE,Gütersloh_Kreis,average,NO_INFORMATION,NO_INFORMATION
261,FALSE,TRUE,445.7,1967,NA,FALSE,55,FALSE,apartment,2,FALSE,Herne,average,NO_INFORMATION,NO_INFORMATION
262,FALSE,TRUE,750,1956,NA,FALSE,65.77,FALSE,apartment,1,FALSE,Bonn,good,NO_INFORMATION,NO_INFORMATION
263,FALSE,TRUE,NA,1959,NA,FALSE,66.99,FALSE,apartment,1,FALSE,Gelsenkirchen,average,NO_INFORMATION,NO_INFORMATION
264,FALSE,TRUE,430,1952,NA,FALSE,59,FALSE,apartment,3,FALSE,Hagen,average,NO_INFORMATION,D/E/F/G/H
265,FALSE,TRUE,NA,2001,NA,FALSE,81.95,TRUE,apartment,1,FALSE,Bielefeld,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
266,FALSE,FALSE,749,1985,NA,FALSE,67.96,FALSE,apartment,3,FALSE,Oberhausen,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
267,FALSE,FALSE,860,1950,1,FALSE,75,FALSE,ground_floor,1,TRUE,Krefeld,average,Last5Years,NO_INFORMATION
268,FALSE,FALSE,NA,1953,NA,FALSE,51.47,FALSE,apartment,1,FALSE,Ennepe_Ruhr_Kreis,average,NO_INFORMATION,D/E/F/G/H
269,FALSE,TRUE,870,1990,1,FALSE,139,FALSE,roof_storey,2,FALSE,Heinsberg_Kreis,average,NO_INFORMATION,Aplus/A/B/C
270,FALSE,FALSE,616.21,1914,NA,FALSE,91.97,FALSE,apartment,1,FALSE,Recklinghausen_Kreis,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
271,FALSE,TRUE,NA,1960,NA,FALSE,106,TRUE,apartment,4,FALSE,Essen,average,Last5Years,Aplus/A/B/C
272,FALSE,FALSE,502,1958,NA,FALSE,50.28,FALSE,apartment,3,FALSE,Dortmund,average,NO_INFORMATION,NO_INFORMATION
273,FALSE,TRUE,549.1,1961,NA,FALSE,67,FALSE,apartment,2,FALSE,Gelsenkirchen,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
274,TRUE,TRUE,2327.5,2020,NA,FALSE,138.5,TRUE,penthouse,3,FALSE,Essen,good,NO_INFORMATION,NO_INFORMATION
275,FALSE,FALSE,NA,1902,NA,FALSE,40,FALSE,apartment,3,FALSE,Düsseldorf,good,NO_INFORMATION,NO_INFORMATION
276,FALSE,TRUE,654.06,1977,NA,TRUE,59.34,TRUE,apartment,2,FALSE,Aachen,average,NO_INFORMATION,NO_INFORMATION
277,FALSE,FALSE,405.19,1956,NA,FALSE,46,FALSE,NA,3,FALSE,Essen,average,NO_INFORMATION,NO_INFORMATION
278,TRUE,TRUE,1590,2019,1,FALSE,100,FALSE,ground_floor,1,TRUE,Münster,good,Last5Years,NO_INFORMATION
279,FALSE,TRUE,NA,1984,1,FALSE,78.62,FALSE,apartment,1,FALSE,Gelsenkirchen,average,NO_INFORMATION,D/E/F/G/H
280,FALSE,FALSE,670,1897,NA,FALSE,83,FALSE,roof_storey,2,FALSE,Mettmann_Kreis,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
281,FALSE,FALSE,710,1900,NA,FALSE,72,FALSE,apartment,2,FALSE,Wuppertal,average,NO_INFORMATION,NO_INFORMATION
282,TRUE,TRUE,1095,2020,1,FALSE,110,TRUE,terraced_flat,1,FALSE,Heinsberg_Kreis,good,NO_INFORMATION,NO_INFORMATION
283,FALSE,TRUE,395,2013,NA,TRUE,19.1,TRUE,half_basement,-1,FALSE,Bonn,good,NO_INFORMATION,NO_INFORMATION
284,FALSE,TRUE,1060.95,2002,NA,FALSE,97.86,TRUE,apartment,1,FALSE,Kleve_Kreis,average,NO_INFORMATION,NO_INFORMATION
285,FALSE,TRUE,495,1959,1,FALSE,66,FALSE,apartment,1,TRUE,Gelsenkirchen,good,Last5Years,NO_INFORMATION
286,FALSE,TRUE,585,1972,NA,FALSE,86.03,TRUE,NA,4,FALSE,Recklinghausen_Kreis,average,Last5Years,NO_INFORMATION
287,FALSE,FALSE,391.7,1952,NA,FALSE,44,FALSE,apartment,1,FALSE,Oberhausen,average,NO_INFORMATION,NO_INFORMATION
288,FALSE,TRUE,NA,1998,1,FALSE,86.42,FALSE,apartment,1,FALSE,Borken_Kreis,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
289,FALSE,TRUE,587.25,1967,NA,TRUE,45.25,TRUE,apartment,4,FALSE,Aachen,average,NO_INFORMATION,Aplus/A/B/C
290,FALSE,TRUE,505,1961,NA,FALSE,58.5,FALSE,apartment,3,FALSE,Unna_Kreis,average,Last5Years,D/E/F/G/H
291,FALSE,TRUE,725,1981,1,TRUE,105,FALSE,apartment,1,FALSE,Minden_Lübbecke_Kreis,average,NO_INFORMATION,NO_INFORMATION
292,FALSE,TRUE,1433,2008,1,TRUE,96,TRUE,NA,1,FALSE,Köln,good,NO_INFORMATION,NO_INFORMATION
